Order  #,Ext,Customer Code,Ship To,Ship To Name,Location,Customer PO No,Carrier,FOB,Attention,Tax Code,Terms,Currency,Total Order Amt,Total Tax,Total Discount,Freight Amt,Total Invoice,Invoice No,Invoice Date,Enter Date,Sch Ship Date,Ship Date,Status,Who Enter,Blanket,Multiple Ship To,,,,,,,,,,,,,,,,,,,,,,
1798276,0,C0002532,12957NC,LorainBills,NYC,6410111,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-13 17:45,2024-06-13 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797740,0,C0002532,12957NC,LorainBills,NYC,6408613,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-12 17:45,2024-06-12 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797214,0,C0002532,12957NC,LorainBills,NYC,6407090,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-11 17:45,2024-06-11 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796061,0,C0002532,12957NC,LorainBills,NYC,6403410,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-07 17:45,2024-06-07 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795534,0,C0002532,12957NC,LorainBills,NYC,6401881,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-06 17:45,2024-06-06 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794851,0,C0002532,12957NC,LorainBills,NYC,6400146,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-05 17:46,2024-06-05 17:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794337,0,C0002532,12957NC,LorainBills,NYC,6398625,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-04 17:46,2024-06-04 17:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793481,0,C0002532,12957NC,LorainBills,NYC,6395861,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203930,2024-07-02,2024-06-01 17:45,2024-06-01 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804780,0,C0002534,12992NC,Invoice,NYC,6429784,Kubra,DEST,,E7,N0,USD,404.19,0,0,0,404.19,INV0204363,2024-07-02,2024-07-01 7:14,2024-06-30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804028,0,C0002534,12992NC,Invoice,NYC,6427466,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-28 8:01,2024-06-28 8:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803471,0,C0002534,12992NC,Invoice,NYC,6425946,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-27 8:01,2024-06-27 8:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803045,0,C0002534,12992NC,Invoice,NYC,,Kubra,DEST,,E7,N0,USD,3000,0,0,0,3000,INV0204363,2024-07-02,2024-06-26 16:18,2024-06-30,2024-06-30,Shipped/Transferred,FMarquez,No,No,,,,,,,,,,,,,,,,,,,,,,
1802361,0,C0002534,12992NC,Invoice,NYC,6422845,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-25 8:01,2024-06-25 8:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801866,0,C0002534,12992NC,Invoice,NYC,6421433,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-24 10:16,2024-06-24 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800794,0,C0002534,12992NC,Invoice,NYC,6417954,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-20 12:31,2024-06-20 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798662,0,C0002534,12992NC,Invoice,NYC,6411196,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-14 8:01,2024-06-14 8:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798214,0,C0002534,12992NC,Invoice,NYC,6409686,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-13 14:00,2024-06-13 14:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797634,0,C0002534,12992NC,Invoice,NYC,6408274,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-12 10:17,2024-06-12 10:17,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797144,0,C0002534,12992NC,Invoice,NYC,6406871,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-11 12:32,2024-06-11 12:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796694,0,C0002534,12992NC,Invoice,NYC,6405566,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-10 18:30,2024-06-10 18:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795991,0,C0002534,12992NC,Invoice,NYC,6403203,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-07 12:31,2024-06-07 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795452,0,C0002534,12992NC,Invoice,NYC,6401628,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-06 11:46,2024-06-06 11:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794251,0,C0002534,12992NC,Invoice,NYC,6398374,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-04 11:46,2024-06-04 11:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793705,0,C0002534,12992NC,Invoice,NYC,6396859,Kubra,DEST,,E7,N0,USD,0,0,0,0,0,INV0204363,2024-07-02,2024-06-03 12:31,2024-06-03 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804284,0,C0002543,12955DL,Bill,DAL,6428133,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-28 21:32,2024-06-28 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804280,0,C0002543,12955DL,Bill,DAL,6428131,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-28 21:32,2024-06-28 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804273,0,C0002543,12955DL,Bill,DAL,6428124,Kubra,DEST,,E,N0,USD,1436.3,0,0,0,1436.3,INV0204268,2024-07-02,2024-06-28 21:31,2024-06-28 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804269,0,C0002543,12955DL,Bill,DAL,6428122,Kubra,DEST,,E,N0,USD,3.08,0,0,0,3.08,INV0204268,2024-07-02,2024-06-28 21:31,2024-06-28 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804258,0,C0002543,12955DL,Bill,DAL,6428099,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-28 21:30,2024-06-28 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804086,0,C0002543,12955DL,Bill,DAL,6427622,Kubra,DEST,,E,N0,USD,15.19,0,0,0,15.19,INV0204268,2024-07-02,2024-06-28 11:01,2024-06-28 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803702,0,C0002543,12955DL,Bill,DAL,6426538,Kubra,DEST,,E,N0,USD,1237.22,0,0,0,1237.22,INV0204268,2024-07-02,2024-06-27 21:30,2024-06-27 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803693,0,C0002543,12955DL,Bill,DAL,6426542,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-27 20:46,2024-06-27 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803692,0,C0002543,12955DL,Bill,DAL,6426541,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-27 20:46,2024-06-27 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803677,0,C0002543,12955DL,Bill,DAL,6426502,Kubra,DEST,,E,N0,USD,7.7,0,0,0,7.7,INV0204268,2024-07-02,2024-06-27 20:01,2024-06-27 20:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803542,0,C0002543,12955DL,Bill,DAL,6426110,Kubra,DEST,,E,N0,USD,17.76,0,0,0,17.76,INV0204268,2024-07-02,2024-06-27 12:54,2024-06-27 12:54,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803197,0,C0002543,12955DL,Bill,DAL,6425112,Kubra,DEST,,E,N0,USD,7.97,0,0,0,7.97,INV0204268,2024-07-02,2024-06-26 23:01,2024-06-26 23:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803190,0,C0002543,12955DL,Bill,DAL,6425083,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-26 23:00,2024-06-26 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803187,0,C0002543,12955DL,Bill,DAL,6425076,Kubra,DEST,,E,N0,USD,2240.09,0,0,0,2240.09,INV0204268,2024-07-02,2024-06-26 23:00,2024-06-26 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803173,0,C0002543,12955DL,Bill,DAL,6425080,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-26 22:16,2024-06-26 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803147,0,C0002543,12955DL,Bill,DAL,6425038,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-26 21:31,2024-06-26 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802952,0,C0002543,12955DL,Bill,DAL,6424549,Kubra,DEST,,E,N0,USD,15.52,0,0,0,15.52,INV0204268,2024-07-02,2024-06-26 11:00,2024-06-26 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802612,0,C0002543,12955DL,Bill,DAL,6423467,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-25 22:15,2024-06-25 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802609,0,C0002543,12955DL,Bill,DAL,6423549,Kubra,DEST,,E,N0,USD,4.77,0,0,0,4.77,INV0204268,2024-07-02,2024-06-25 21:32,2024-06-25 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802591,0,C0002543,12955DL,Bill,DAL,6423508,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-25 21:31,2024-06-25 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802583,0,C0002543,12955DL,Bill,DAL,6423494,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-25 21:31,2024-06-25 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802581,0,C0002543,12955DL,Bill,DAL,6423493,Kubra,DEST,,E,N0,USD,1390.94,0,0,0,1390.94,INV0204268,2024-07-02,2024-06-25 21:30,2024-06-25 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802417,0,C0002543,12955DL,Bill,DAL,6423040,Kubra,DEST,,E,N0,USD,1.52,0,0,0,1.52,INV0204268,2024-07-02,2024-06-25 11:02,2024-06-25 11:02,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802409,0,C0002543,12955DL,Bill,DAL,6423012,Kubra,DEST,,E,N0,USD,11.25,0,0,0,11.25,INV0204268,2024-07-02,2024-06-25 11:01,2024-06-25 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802042,0,C0002543,12955DL,Bill,DAL,6421941,Kubra,DEST,,E,N0,USD,1.23,0,0,0,1.23,INV0204268,2024-07-02,2024-06-24 21:31,2024-06-24 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802035,0,C0002543,12955DL,Bill,DAL,6421924,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-24 21:30,2024-06-24 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802033,0,C0002543,12955DL,Bill,DAL,6421895,Kubra,DEST,,E,N0,USD,1773.93,0,0,0,1773.93,INV0204268,2024-07-02,2024-06-24 21:30,2024-06-24 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802028,0,C0002543,12955DL,Bill,DAL,6421923,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-24 20:46,2024-06-24 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802015,0,C0002543,12955DL,Bill,DAL,6421872,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-24 20:01,2024-06-24 20:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801872,0,C0002543,12955DL,Bill,DAL,6421480,Kubra,DEST,,E,N0,USD,19.7,0,0,0,19.7,INV0204268,2024-07-02,2024-06-24 11:01,2024-06-24 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801464,0,C0002543,12955DL,Bill,DAL,6419874,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-21 22:15,2024-06-21 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801459,0,C0002543,12955DL,Bill,DAL,6419855,Kubra,DEST,,E,N0,USD,1022.85,0,0,0,1022.85,INV0204268,2024-07-02,2024-06-21 22:15,2024-06-21 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801452,0,C0002543,12955DL,Bill,DAL,6419856,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-21 21:31,2024-06-21 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801451,0,C0002543,12955DL,Bill,DAL,6419854,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-21 21:31,2024-06-21 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801435,0,C0002543,12955DL,Bill,DAL,6419826,Kubra,DEST,,E,N0,USD,1.88,0,0,0,1.88,INV0204268,2024-07-02,2024-06-21 20:46,2024-06-21 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801291,0,C0002543,12955DL,Bill,DAL,6419379,Kubra,DEST,,E,N0,USD,13.81,0,0,0,13.81,INV0204268,2024-07-02,2024-06-21 11:00,2024-06-21 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800925,0,C0002543,12955DL,Bill,DAL,6418341,Kubra,DEST,,E,N0,USD,6.67,0,0,0,6.67,INV0204268,2024-07-02,2024-06-20 21:31,2024-06-20 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800914,0,C0002543,12955DL,Bill,DAL,6418264,Kubra,DEST,,E,N0,USD,1219.2,0,0,0,1219.2,INV0204268,2024-07-02,2024-06-20 21:30,2024-06-20 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800899,0,C0002543,12955DL,Bill,DAL,6418281,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-20 20:45,2024-06-20 20:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800898,0,C0002543,12955DL,Bill,DAL,6418280,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-20 20:45,2024-06-20 20:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800895,0,C0002543,12955DL,Bill,DAL,6418263,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-20 20:02,2024-06-20 20:02,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800768,0,C0002543,12955DL,Bill,DAL,6417896,Kubra,DEST,,E,N0,USD,1.2,0,0,0,1.2,INV0204268,2024-07-02,2024-06-20 11:01,2024-06-20 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800765,0,C0002543,12955DL,Bill,DAL,6417885,Kubra,DEST,,E,N0,USD,0.74,0,0,0,0.74,INV0204268,2024-07-02,2024-06-20 11:01,2024-06-20 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800760,0,C0002543,12955DL,Bill,DAL,6417874,Kubra,DEST,,E,N0,USD,12.36,0,0,0,12.36,INV0204268,2024-07-02,2024-06-20 11:01,2024-06-20 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800008,0,C0002543,12955DL,Bill,DAL,6415504,Kubra,DEST,,E,N0,USD,8.89,0,0,0,8.89,INV0204268,2024-07-02,2024-06-18 21:31,2024-06-18 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800002,0,C0002543,12955DL,Bill,DAL,6415496,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-18 21:31,2024-06-18 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799994,0,C0002543,12955DL,Bill,DAL,6415477,Kubra,DEST,,E,N0,USD,1720.84,0,0,0,1720.84,INV0204268,2024-07-02,2024-06-18 21:30,2024-06-18 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799985,0,C0002543,12955DL,Bill,DAL,6415484,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-18 20:46,2024-06-18 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799975,0,C0002543,12955DL,Bill,DAL,6415443,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-18 20:45,2024-06-18 20:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799856,0,C0002543,12955DL,Bill,DAL,6415054,Kubra,DEST,,E,N0,USD,0.51,0,0,0,0.51,INV0204268,2024-07-02,2024-06-18 11:02,2024-06-18 11:02,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799852,0,C0002543,12955DL,Bill,DAL,6415043,Kubra,DEST,,E,N0,USD,0.29,0,0,0,0.29,INV0204268,2024-07-02,2024-06-18 11:01,2024-06-18 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799848,0,C0002543,12955DL,Bill,DAL,6415032,Kubra,DEST,,E,N0,USD,7.09,0,0,0,7.09,INV0204268,2024-07-02,2024-06-18 11:01,2024-06-18 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799482,0,C0002543,12955DL,Bill,DAL,6413981,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-17 22:16,2024-06-17 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799470,0,C0002543,12955DL,Bill,DAL,6413940,Kubra,DEST,,E,N0,USD,2141.45,0,0,0,2141.45,INV0204268,2024-07-02,2024-06-17 22:15,2024-06-17 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799459,0,C0002543,12955DL,Bill,DAL,6413955,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-17 21:31,2024-06-17 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799446,0,C0002543,12955DL,Bill,DAL,6413934,Kubra,DEST,,E,N0,USD,1.12,0,0,0,1.12,INV0204268,2024-07-02,2024-06-17 21:31,2024-06-17 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799441,0,C0002543,12955DL,Bill,DAL,6413923,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-17 21:30,2024-06-17 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799299,0,C0002543,12955DL,Bill,DAL,6413495,Kubra,DEST,,E,N0,USD,0.16,0,0,0,0.16,INV0204268,2024-07-02,2024-06-17 11:01,2024-06-17 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799296,0,C0002543,12955DL,Bill,DAL,6413483,Kubra,DEST,,E,N0,USD,1.74,0,0,0,1.74,INV0204268,2024-07-02,2024-06-17 11:01,2024-06-17 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799294,0,C0002543,12955DL,Bill,DAL,6413478,Kubra,DEST,,E,N0,USD,16.53,0,0,0,16.53,INV0204268,2024-07-02,2024-06-17 11:01,2024-06-17 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798877,0,C0002543,12955DL,Bill,DAL,6411814,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-14 22:15,2024-06-14 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798876,0,C0002543,12955DL,Bill,DAL,6411852,Kubra,DEST,,E,N0,USD,1.31,0,0,0,1.31,INV0204268,2024-07-02,2024-06-14 21:31,2024-06-14 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798861,0,C0002543,12955DL,Bill,DAL,6411771,Kubra,DEST,,E,N0,USD,1480.52,0,0,0,1480.52,INV0204268,2024-07-02,2024-06-14 21:30,2024-06-14 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798856,0,C0002543,12955DL,Bill,DAL,6411796,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-14 20:46,2024-06-14 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798848,0,C0002543,12955DL,Bill,DAL,6411768,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-14 20:45,2024-06-14 20:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798717,0,C0002543,12955DL,Bill,DAL,6411365,Kubra,DEST,,E,N0,USD,0.45,0,0,0,0.45,INV0204268,2024-07-02,2024-06-14 11:01,2024-06-14 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798715,0,C0002543,12955DL,Bill,DAL,6411353,Kubra,DEST,,E,N0,USD,0.91,0,0,0,0.91,INV0204268,2024-07-02,2024-06-14 11:01,2024-06-14 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798713,0,C0002543,12955DL,Bill,DAL,6411347,Kubra,DEST,,E,N0,USD,9,0,0,0,9,INV0204268,2024-07-02,2024-06-14 11:01,2024-06-14 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798338,0,C0002543,12955DL,Bill,DAL,6410289,Kubra,DEST,,E,N0,USD,8.25,0,0,0,8.25,INV0204268,2024-07-02,2024-06-13 21:31,2024-06-13 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798331,0,C0002543,12955DL,Bill,DAL,6410272,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-13 21:30,2024-06-13 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798325,0,C0002543,12955DL,Bill,DAL,6410234,Kubra,DEST,,E,N0,USD,1470.22,0,0,0,1470.22,INV0204268,2024-07-02,2024-06-13 21:30,2024-06-13 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798324,0,C0002543,12955DL,Bill,DAL,6410251,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-13 20:46,2024-06-13 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798308,0,C0002543,12955DL,Bill,DAL,6410214,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-13 20:02,2024-06-13 20:02,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798176,0,C0002543,12955DL,Bill,DAL,6409860,Kubra,DEST,,E,N0,USD,0.16,0,0,0,0.16,INV0204268,2024-07-02,2024-06-13 11:01,2024-06-13 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798172,0,C0002543,12955DL,Bill,DAL,6409841,Kubra,DEST,,E,N0,USD,10.55,0,0,0,10.55,INV0204268,2024-07-02,2024-06-13 11:01,2024-06-13 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
